date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:52:27	85300/85300	---M--	200	added ('OK')	image/jpeg	etag:%2214d34-55f95273319e2%22	https://www.piguetgalland.ch/app/uploads/2017/07/163392388_lancer_entreprise_900x540-900x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/163392388_lancer_entreprise_900x540-900x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/lancer-votre-entreprise/)
04:52:28	35392/35392	---M--	200	added ('OK')	image/jpeg	etag:%228a40-55f9526e5b568%22	https://www.piguetgalland.ch/app/uploads/2017/07/157744220_Lancer_Start_Up_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/157744220_Lancer_Start_Up_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/lancer-votre-entreprise/)
04:52:41	302040/302040	---M--	200	added ('OK')	image/jpeg	etag:%2249bd8-55f9527c8f137%22	https://www.piguetgalland.ch/app/uploads/2017/07/163392388_lancer_entreprise_900x540.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/163392388_lancer_entreprise_900x540.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/lancer-votre-entreprise/)
04:52:44	41886/41886	---M--	200	added ('OK')	image/jpeg	etag:%22a39e-55f9513d2c78f%22	https://www.piguetgalland.ch/app/uploads/2017/11/96696386_optimiser_patrimoine_pro_900x540-650x394.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/96696386_optimiser_patrimoine_pro_900x540-650x394.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/lancer-votre-entreprise/)
04:52:58	75184/75184	---M--	200	added ('OK')	image/jpeg	etag:%22125b0-55f9513c411f0%22	https://www.piguetgalland.ch/app/uploads/2017/11/96696386_optimiser_patrimoine_pro_900x540-900x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/96696386_optimiser_patrimoine_pro_900x540-900x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/optimiser-votre-patrimoine-professionnel-et-creer-de-la-valeur/)
04:53:08	278891/278891	---M--	200	added ('OK')	image/jpeg	etag:%224416b-55f95144ab6a7%22	https://www.piguetgalland.ch/app/uploads/2017/11/96696386_optimiser_patrimoine_pro_900x540.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/96696386_optimiser_patrimoine_pro_900x540.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/optimiser-votre-patrimoine-professionnel-et-creer-de-la-valeur/)
04:53:14	38569/38569	---M--	200	added ('OK')	image/jpeg	etag:%2296a9-55f951375d2b6%22	https://www.piguetgalland.ch/app/uploads/2017/11/138480844_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/138480844_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/optimiser-votre-patrimoine-professionnel-et-creer-de-la-valeur/)
04:53:26	58768/58768	---M--	200	added ('OK')	image/jpeg	etag:%22e590-55f951060a3b0%22	https://www.piguetgalland.ch/app/uploads/2017/07/102010934_Transmission_entreprise_900x540-650x394.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/102010934_Transmission_entreprise_900x540-650x394.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/optimiser-votre-patrimoine-professionnel-et-creer-de-la-valeur/)
04:53:48	20573/20573	---M--	200	added ('OK')	image/jpeg	etag:%22505d-55f9510063f17%22	https://www.piguetgalland.ch/app/uploads/2017/07/Transmission_entreprise_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/Transmission_entreprise_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:53:50	98914/98914	---M--	200	added ('OK')	image/jpeg	etag:%2218262-55f9510514231%22	https://www.piguetgalland.ch/app/uploads/2017/07/102010934_Transmission_entreprise_900x540-900x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/102010934_Transmission_entreprise_900x540-900x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:53:54	16770/16770	---M--	200	added ('OK')	image/jpeg	etag:%224182-55f952e082f01%22	https://www.piguetgalland.ch/app/uploads/2017/09/DSC_1171-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/09/DSC_1171-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:53:55	8902/8902	---M--	200	added ('OK')	image/jpeg	etag:%2222c6-55f94ff359051%22	https://www.piguetgalland.ch/app/uploads/2017/07/Morninstar.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/Morninstar.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:53:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:53:55%20GMT	https://www.piguetgalland.ch/fr/point-sur-les-marches-11-septembre-2017/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/point-sur-les-marches-11-septembre-2017/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:53:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:53:55%20GMT	https://www.piguetgalland.ch/fr/market-insights-no-49-may-22nd-2017-3/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/market-insights-no-49-may-22nd-2017-3/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:53:59	21722/21722	---M--	200	added ('OK')	image/jpeg	etag:%2254da-55f9527087fa5%22	https://www.piguetgalland.ch/app/uploads/2017/07/163392388_lancer_entreprise_900x540-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/163392388_lancer_entreprise_900x540-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:54:16	331420/331420	---M--	200	added ('OK')	image/jpeg	etag:%2250e9c-55f9510ec49a6%22	https://www.piguetgalland.ch/app/uploads/2017/07/102010934_Transmission_entreprise_900x540.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/102010934_Transmission_entreprise_900x540.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:54:17	78840/78840	---M--	200	added ('OK')	image/jpeg	etag:%22133f8-55f950c121a00%22	https://www.piguetgalland.ch/app/uploads/2017/07/91781017_retraite_800x540-650x394.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/91781017_retraite_800x540-650x394.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/)
04:54:34	21613/21613	---M--	200	added ('OK')	image/jpeg	etag:%22546d-55f950e975d51%22	https://www.piguetgalland.ch/app/uploads/2017/08/montre_profiter_de-la-vie_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/montre_profiter_de-la-vie_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/profiter-de-la-vie/)
04:54:48	180801/180801	---M--	200	added ('OK')	image/jpeg	etag:%222c241-55f950f03b3aa%22	https://www.piguetgalland.ch/app/uploads/2017/08/Fotolia_108983280_Subscription_Monthly_M-910x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/Fotolia_108983280_Subscription_Monthly_M-910x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/profiter-de-la-vie/)
04:55:12	49728/49728	---M--	200	added ('OK')	image/jpeg	etag:%22c240-55f95274394a1%22	https://www.piguetgalland.ch/app/uploads/2017/07/163392388_lancer_entreprise_900x540-650x394.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/163392388_lancer_entreprise_900x540-650x394.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/profiter-de-la-vie/)
04:55:37	26986/26986	---M--	200	added ('OK')	image/jpeg	etag:%22696a-55f950978f0f1%22	https://www.piguetgalland.ch/app/uploads/2017/07/142256645_Philantropie_900x540Flip-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/142256645_Philantropie_900x540Flip-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/profiter-de-la-vie/)
04:56:38	1745741/1745741	---M--	200	added ('OK')	image/jpeg	etag:%221aa34d-55f2ff1f6c922%22	https://www.piguetgalland.ch/app/uploads/2017/08/Fotolia_108983280_Subscription_Monthly_M.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/Fotolia_108983280_Subscription_Monthly_M.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/profiter-de-la-vie/)
04:56:41	224409/224409	---M--	200	added ('OK')	image/jpeg	etag:%2236c99-55f950e1ffada%22	https://www.piguetgalland.ch/app/uploads/2017/05/Acheter_bien_immobilier_900x540.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/Acheter_bien_immobilier_900x540.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/acquerir-ou-agrandir-votre-patrimoine-immobilier/)
04:56:58	33253/33253	---M--	200	added ('OK')	image/jpeg	etag:%2281e5-55f950d1be8cd%22	https://www.piguetgalland.ch/app/uploads/2017/05/137429107_Acqu%c3%a9rir_un-appartement_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/137429107_Acqu%c3%a9rir_un-appartement_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/acquerir-ou-agrandir-votre-patrimoine-immobilier/)
04:56:59	35312/35312	---M--	200	added ('OK')	image/jpeg	etag:%2289f0-55f95307229f3%22	https://www.piguetgalland.ch/app/uploads/2017/08/120625987_SinstallerneSuisseouailleurs_900x540-650x394.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/120625987_SinstallerneSuisseouailleurs_900x540-650x394.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/acquerir-ou-agrandir-votre-patrimoine-immobilier/)
04:57:04	26494/26494	---M--	200	added ('OK')	image/jpeg	etag:%22677e-55f95258f3da1%22	https://www.piguetgalland.ch/app/uploads/2017/11/101522231_900x540_Mariage-1-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/101522231_900x540_Mariage-1-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/acquerir-ou-agrandir-votre-patrimoine-immobilier/)
04:57:06	25900/25900	---M--	200	added ('OK')	image/jpeg	etag:%22652c-55f95145f57e5%22	https://www.piguetgalland.ch/app/uploads/2017/11/114449465_900x540_enfants-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/114449465_900x540_enfants-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/acquerir-ou-agrandir-votre-patrimoine-immobilier/)
04:57:21	54509/54509	---M--	200	added ('OK')	image/jpeg	etag:%22d4ed-55f950badf168%22	https://www.piguetgalland.ch/app/uploads/2017/07/44197785_retraite_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/44197785_retraite_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-votre-qualite-de-vie-au-moment-de-la-retraite/)
04:57:27	151492/151492	---M--	200	added ('OK')	image/jpeg	etag:%2224fc4-55f950c024b22%22	https://www.piguetgalland.ch/app/uploads/2017/07/91781017_retraite_800x540-900x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/91781017_retraite_800x540-900x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-votre-qualite-de-vie-au-moment-de-la-retraite/)
04:57:43	162054/162054	---M--	200	added ('OK')	image/jpeg	etag:%2227906-55f950c98ce57%22	https://www.piguetgalland.ch/app/uploads/2017/07/91781017_retraite_800x540.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/91781017_retraite_800x540.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-votre-qualite-de-vie-au-moment-de-la-retraite/)
04:57:45	107430/107430	---M--	200	added ('OK')	image/jpeg	etag:%221a3a6-55f950a3ffa03%22	https://www.piguetgalland.ch/app/uploads/2017/07/142256645_Philantropie_900x540Flip.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/142256645_Philantropie_900x540Flip.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/)
04:57:54	25547/25547	---M--	200	added ('OK')	image/jpeg	etag:%2263cb-55f95095a7c14%22	https://www.piguetgalland.ch/app/uploads/2017/07/102989797_Philanthropie_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/102989797_Philanthropie_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/)
04:57:57	107623/107623	---M--	200	added ('OK')	image/jpeg	etag:%221a467-55f9509a705ce%22	https://www.piguetgalland.ch/app/uploads/2017/07/142256645_Philantropie_900x540Flip-900x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/142256645_Philantropie_900x540Flip-900x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/)
04:58:00	17211/17211	---M--	200	added ('OK')	image/jpeg	etag:%22433b-55f9596f482ba%22	https://www.piguetgalland.ch/app/uploads/2017/07/DSC_1176-e1502178581539-300x192.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/DSC_1176-e1502178581539-300x192.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/)
04:58:02	28132/28132	---M--	200	added ('OK')	image/jpeg	etag:%226de4-55f94f9dc2e34%22	https://www.piguetgalland.ch/app/uploads/2017/11/DSC_1157-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/DSC_1157-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/)
04:58:03	69470/69470	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:58:00%20GMT	https://www.piguetgalland.ch/fr/larbre-a-vent/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/larbre-a-vent/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/)
04:58:08	18801/18801	---M--	200	added ('OK')	image/jpeg	etag:%224971-55f95643697c2%22	https://www.piguetgalland.ch/app/uploads/2017/08/Fotolia_83882623_Subscription_Monthly_XL-e1506425818407.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/Fotolia_83882623_Subscription_Monthly_XL-e1506425818407.jpg	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:09	10532/10532	---M--	200	added ('OK')	image/jpeg	etag:%222924-55f95db79a1f2%22	https://www.piguetgalland.ch/app/uploads/2017/06/Daniel-Varela-04-e1502112568231-224x314.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/Daniel-Varela-04-e1502112568231-224x314.jpg	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:18	19421/19421	---M--	200	added ('OK')	image/jpeg	etag:%224bdd-55f9596be113d%22	https://www.piguetgalland.ch/app/uploads/2017/07/DSC_1176-e1502178581539-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/DSC_1176-e1502178581539-400x220.jpg	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:20	97436/97436	---M--	200	added ('OK')	image/jpeg	etag:%2217c9c-55f950f15f388%22	https://www.piguetgalland.ch/app/uploads/2017/08/Fotolia_108983280_Subscription_Monthly_M-650x394.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/Fotolia_108983280_Subscription_Monthly_M-650x394.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/)
04:58:23	59142/59142	---M--	200	added ('OK')	image/jpeg	etag:%22e706-55f94ff0354f4%22	https://www.piguetgalland.ch/app/uploads/2017/08/Advisroyteam1.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/Advisroyteam1.jpg	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:25	23551/23551	---M--	200	added ('OK')	image/jpeg	etag:%225bff-55f950234689a%22	https://www.piguetgalland.ch/app/uploads/2017/10/Ethique-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/10/Ethique-400x220.jpg	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:27	49294/49294	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:58:22%20GMT	https://www.piguetgalland.ch/fr/services/investissement/advisory/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/investissement/advisory/index.html	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:58:25%20GMT	https://www.piguetgalland.ch/fr/fonds/piguet-fund-actions-pan-europe/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/fonds/piguet-fund-actions-pan-europe/index.html	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:31	19198/19198	---M--	200	added ('OK')	image/jpeg	etag:%224afe-55f95987c1ca4%22	https://www.piguetgalland.ch/app/uploads/2017/06/fotolia_106314439-e1506414486698.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/fotolia_106314439-e1506414486698.jpg	(from https://www.piguetgalland.ch/fr/services/financement/)
04:58:33	75431/75431	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:58:28%20GMT	https://www.piguetgalland.ch/fr/la-bonne-facture-ethique-du-marche-suisse/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/la-bonne-facture-ethique-du-marche-suisse/index.html	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:58:32%20GMT	https://www.piguetgalland.ch/fr/fonds/piguet-fund-actions-suisse-chf/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/fonds/piguet-fund-actions-suisse-chf/index.html	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:58:34%20GMT	https://www.piguetgalland.ch/fr/fonds/piguet-fund-actions-japon-jpy/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/fonds/piguet-fund-actions-japon-jpy/index.html	(from https://www.piguetgalland.ch/fr/services/investissement/)
04:58:39	52761/52761	---M--	200	added ('OK')	image/jpeg	etag:%22ce19-55f95dd9afb31%22	https://www.piguetgalland.ch/app/uploads/2017/08/fotolia_25441349.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/fotolia_25441349.jpg	(from https://www.piguetgalland.ch/fr/services/prevoyance/)
04:58:44	24668/24668	---M--	200	added ('OK')	image/jpeg	etag:%22605c-55f955fbc4ae5%22	https://www.piguetgalland.ch/app/uploads/2017/10/Yves_von_der_m%c3%bchll-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/10/Yves_von_der_m%c3%bchll-400x220.jpg	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:58:49	78798/78798	---M--	200	added ('OK')	image/jpeg	etag:%22133ce-55f95de059c0b%22	https://www.piguetgalland.ch/app/uploads/2017/08/fotolia_162067706.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/fotolia_162067706.jpg	(from https://www.piguetgalland.ch/fr/services/gestion-du-patrimoine-2/)
04:58:49	69521/69521	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:58:45%20GMT	https://www.piguetgalland.ch/fr/1294-2/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/1294-2/index.html	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:58:54	33313/33313	---M--	200	added ('OK')	image/jpeg	etag:%228221-55f9593132a12%22	https://www.piguetgalland.ch/app/uploads/2017/06/DSC_0340-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/DSC_0340-532x416.jpg	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:59:07	13340/13340	---M--	200	added ('OK')	image/jpeg	etag:%22341c-55f954aafa017%22	https://www.piguetgalland.ch/app/uploads/2017/08/DSC_9704-224x314.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/DSC_9704-224x314.jpg	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:59:14	15716/15716	---M--	200	added ('OK')	image/jpeg	etag:%223d64-55f95923b09fc%22	https://www.piguetgalland.ch/app/uploads/2017/06/DSC_0515-230x210.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/DSC_0515-230x210.jpg	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:59:15	13129/13129	---M--	200	added ('OK')	image/jpeg	etag:%223349-55f95620a1323%22	https://www.piguetgalland.ch/app/uploads/2017/06/Julien-Froidevaux-08-224x314.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/Julien-Froidevaux-08-224x314.jpg	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:59:19	19255/19255	---M--	200	added ('OK')	image/jpeg	etag:%224b37-55f955ee70932%22	https://www.piguetgalland.ch/app/uploads/2017/10/Julien-Froidevaux_PiguetGalland-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/10/Julien-Froidevaux_PiguetGalland-400x220.jpg	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:59:21	26627/26627	---M--	200	added ('OK')	image/jpeg	etag:%226803-55f955d456f09%22	https://www.piguetgalland.ch/app/uploads/2017/10/Yves_vonderm%c3%bchll_PiguetGalland-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/10/Yves_vonderm%c3%bchll_PiguetGalland-400x220.jpg	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:59:24	69176/69176	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:59:20%20GMT	https://www.piguetgalland.ch/fr/les-gerants-independants-de-piguet-galllland-sous-la-direction-de-yves-von-der-muhll/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/les-gerants-independants-de-piguet-galllland-sous-la-direction-de-yves-von-der-muhll/index.html	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:59:31	11559/11559	---M--	200	added ('OK')	image/jpeg	etag:%222d27-55f957f1f51d0%22	https://www.piguetgalland.ch/app/uploads/2017/08/DSC_1461-e1503996950404-224x314.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/DSC_1461-e1503996950404-224x314.jpg	(from https://www.piguetgalland.ch/fr/services/gestion-institutionnelle/)
04:59:32	42728/42728	---M--	200	added ('OK')	image/jpeg	etag:%22a6e8-55f959732e376%22	https://www.piguetgalland.ch/app/uploads/2017/07/DSC_1176-e1502178581539.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/DSC_1176-e1502178581539.jpg	(from https://www.piguetgalland.ch/fr/services/gestion-institutionnelle/)
04:59:38	69896/69896	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:59:26%20GMT	https://www.piguetgalland.ch/fr/julien-froidevaux/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/julien-froidevaux/index.html	(from https://www.piguetgalland.ch/fr/services/gerant-independant/)
04:59:38	18193/18193	---M--	200	added ('OK')	image/jpeg	etag:%224711-55f950797dcd4%22	https://www.piguetgalland.ch/app/uploads/2017/06/eBanking400x220-1.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/eBanking400x220-1.jpg	(from https://www.piguetgalland.ch/fr/services/e-banking/)
05:00:00	119416/119416	---M--	200	added ('OK')	image/png	etag:%221d278-55d8a16808b0c%22	https://www.piguetgalland.ch/app/uploads/2017/06/image9-400x220.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/image9-400x220.png	(from https://www.piguetgalland.ch/fr/services/e-banking/)
05:00:05	123214/123214	---M--	200	added ('OK')	image/png	etag:%221e14e-55d8a1669c6ed%22	https://www.piguetgalland.ch/app/uploads/2017/06/image6-400x220.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/image6-400x220.png	(from https://www.piguetgalland.ch/fr/services/e-banking/)
05:00:50	90544/90544	---M--	200	added ('OK')	image/png	etag:%22161b0-55d8a1675cd0c%22	https://www.piguetgalland.ch/app/uploads/2017/06/image8-400x220.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/image8-400x220.png	(from https://www.piguetgalland.ch/fr/services/e-banking/)
05:01:46	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2004:01:42%20GMT	https://www.piguetgalland.ch/fr/category/investissement/page/2/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/investissement/page/2/index.html	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:01:53	8015/8015	---MCZ	200	added ('OK')	application/rss+xml	etag:%2266eb333251efe4570152ff43db819653%22	https://www.piguetgalland.ch/fr/category/investissement/feed/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/investissement/feed/index.html	(from https://www.piguetgalland.ch/fr/category/investissement/)
05:01:54	120556/120556	---M--	200	added ('OK')	image/png	etag:%221d6ec-55d8a164e6eee%22	https://www.piguetgalland.ch/app/uploads/2017/06/image4-400x220.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/image4-400x220.png	(from https://www.piguetgalland.ch/fr/services/e-banking/)
05:01:59	52791/52791	---M--	200	added ('OK')	image/jpeg	etag:%22ce37-55f94fe2587c4%22	https://www.piguetgalland.ch/app/uploads/2017/11/Investissements117784175L-510x510.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/Investissements117784175L-510x510.jpg	(from https://www.piguetgalland.ch/fr/category/investissement/)
